year-semester,year,spring,fall,academic_year,required,quota,enrollment,junior,double,second,all
2010-1,2010,1,0,4,0,40,7,45,3,3,297
2012-1,2012,1,0,4,0,40,9,55,5,6,297
2012-2,2012,0,1,4,0,40,11,55,4,4,280
2013-2,2013,0,1,4,0,40,13,55,11,15,280
2014-1,2014,1,0,4,0,20,12,55,13,5,307
2014-2,2014,0,1,4,0,40,19,55,20,23,299
2015-2,2015,0,1,4,0,30,15,55,10,5,386
2016-2,2016,0,1,4,0,20,17,55,19,15,301
